id,region_id,crop_id,soil_id,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
66,1,4,3,399.8247737049935,19.38525272574309,True,True,Sunny,73,5.556711151508934
67,3,1,2,914.8940143105132,16.015343015350002,False,False,Cloudy,138,5.461194031116274
68,2,4,1,932.88812108481,20.677085441381223,True,False,Rainy,60,6.513939597799838
69,1,6,4,449.2441931425144,28.22750542816878,False,True,Cloudy,77,3.90337393775414
70,2,5,4,900.7774226479196,37.729956590247525,False,False,Sunny,110,5.754250958158631
71,4,4,5,863.3385407889627,39.79094661608941,False,False,Cloudy,137,5.173019192651965
72,4,2,4,449.4484065213579,35.79277258687881,True,False,Sunny,118,5.366096284491952
73,3,2,3,601.9456522878702,23.102572825281182,True,True,Rainy,63,6.357763153527678
74,1,4,3,715.3794695578636,33.35093174320487,True,True,Sunny,117,7.819034079548425
75,1,4,4,513.8574992037604,37.35127919017141,True,True,Rainy,137,5.485018761677055
76,1,3,6,605.4181307006153,22.66444253123394,False,True,Rainy,77,4.586098604796586
77,4,4,1,595.7853987767719,16.81356544102245,True,True,Sunny,125,5.5846304703411125
78,3,1,5,184.203690590792,28.095687949968067,True,False,Cloudy,98,2.6207308670627043
79,2,4,6,369.48351144005727,25.875380863870024,False,True,Cloudy,128,3.0414609138656328
80,4,5,5,171.32591509880018,27.012305910419208,True,True,Sunny,142,3.891862532000745
81,1,6,2,628.9267094959883,16.531682925051783,True,False,Sunny,86,6.401643840166109
82,2,5,5,822.880714563101,33.76268864204096,True,True,Cloudy,115,7.211041734748592
83,1,3,5,368.0665045624058,31.50213308351786,True,False,Sunny,75,3.3874033556891883
84,2,5,1,290.0963929381263,25.19706584938945,True,False,Rainy,141,3.881461139758756
85,3,6,6,965.136363451462,29.41234576661589,False,True,Sunny,138,6.709698954043362
86,4,6,3,118.3698834425952,34.89330095996786,False,True,Sunny,131,2.42565699672186
87,1,3,6,807.9475953175399,18.97763268691749,True,True,Sunny,92,6.87823717535635
88,4,3,2,461.49047310199467,26.178331859594707,True,True,Rainy,103,6.525342202393091
89,4,3,6,963.9227446291457,26.43175734822544,False,False,Sunny,110,5.053774863345608
90,1,1,1,166.7002947257827,37.26382976560644,False,False,Cloudy,138,1.9894169378216515
91,1,3,1,437.994305534089,38.920171453056,False,False,Cloudy,127,2.636913545749808
92,3,1,3,152.8437063640589,33.78556911996013,True,False,Cloudy,147,3.099371324117986
93,3,4,6,871.161501091428,29.583116967155057,False,True,Rainy,123,6.29035361154918
94,4,2,6,776.2227247792097,25.25463639230836,True,False,Sunny,64,6.132064327378383
95,2,5,3,429.0800189326726,26.03380132034416,True,True,Rainy,102,5.916454736883544
96,3,4,2,121.05191717969532,29.09087127746069,False,False,Rainy,90,1.6796899575868114
97,3,2,1,677.080657450482,39.8416365986398,True,True,Sunny,113,6.977220796092528
98,3,5,6,849.2219073683775,31.80458526825303,False,False,Cloudy,144,5.087147516416202
99,3,1,3,365.6919602378453,30.62826935783193,False,False,Cloudy,118,1.469889706290849
100,1,4,3,375.2213830106807,35.98220475515589,False,True,Cloudy,130,4.870308768606067
101,2,5,4,279.96697886422953,21.750116189545512,True,False,Rainy,118,3.403148098127113
102,1,6,5,159.6882303393956,21.371280969292904,False,False,Cloudy,111,0.689742190603965
103,1,2,4,668.4546405263947,29.886939716348387,True,True,Sunny,101,5.999032473954239
104,2,2,4,814.2086060815503,39.8705082906853,False,False,Rainy,106,4.032078898638603
105,4,2,2,411.1877798200197,35.51516102373014,True,False,Rainy,124,3.6224619488560266
106,3,1,1,471.8956242355181,35.840558753404096,False,False,Rainy,136,3.2613460469595337
107,4,6,5,630.0331628283731,29.437827242172624,True,False,Rainy,77,5.169534057940775
108,3,4,4,934.6731662819556,35.01433550510363,True,True,Rainy,140,7.901463971513535
109,3,4,2,563.8604346306058,15.959429427718428,True,True,Cloudy,100,5.773108319353202
110,2,1,1,557.6693928034864,15.503303963634238,True,False,Cloudy,93,4.843273205176774
111,4,1,6,506.4691511571159,37.273688600353445,True,False,Cloudy,99,4.817150616127728
112,3,4,5,697.2068682841161,32.29247388617199,True,True,Rainy,146,6.667769769359006
113,2,4,1,684.360458361516,26.547018965379188,True,True,Rainy,131,6.223426390282623
114,1,1,5,934.6048352365544,38.79615572135441,True,True,Sunny,113,8.333790183230779
115,3,2,5,675.78899640114,38.329866584302565,False,True,Cloudy,140,4.751756787145996
116,3,2,2,298.0039967199946,22.38333676631108,True,False,Rainy,118,3.4710238629448056
117,1,5,4,120.38945583474644,21.86525693117889,False,False,Rainy,100,1.6321094660429742
118,3,2,6,156.38625048272135,36.008886062884486,False,True,Sunny,147,1.7983730403899538
119,2,2,1,858.0757634896989,21.5128707027046,True,False,Rainy,140,5.777300720045619
120,1,1,1,335.7866138704121,29.08561356300627,True,False,Cloudy,145,4.421149145094236
121,2,5,1,398.1892876093677,22.25901743511222,True,False,Rainy,116,4.527485941218699
122,1,5,6,330.55755591667554,21.00305681645033,False,True,Sunny,137,3.3108875764940886
123,3,2,1,844.4082150638374,32.2213284118302,False,True,Sunny,131,5.7087473040858
124,2,1,4,266.96707332905675,34.155110535435426,True,False,Sunny,137,3.4858346265234563
125,1,2,1,723.4090814270382,35.05545359638312,False,True,Cloudy,133,5.252307335412182
126,2,6,1,503.5290738055342,32.07418848973614,True,False,Sunny,110,4.983897782039999
127,3,1,3,615.2920997322087,37.62051201169179,True,True,Rainy,133,6.533535872188797
128,2,4,3,420.1193051709789,31.258358474057854,True,True,Cloudy,84,5.534967689535996
129,2,2,6,764.4123927849265,28.23454793637504,False,True,Rainy,122,4.887590577477637
130,4,1,5,950.1437473683357,24.447318895874485,False,False,Cloudy,130,5.027291465990472
131,2,2,2,844.5071991965667,24.76232413030351,True,True,Rainy,60,6.853281967632879
132,2,2,4,259.16373572476505,19.45129285128617,True,False,Cloudy,126,3.702180190971562
133,4,1,2,205.2520522074877,24.80204224504653,False,True,Sunny,66,2.7243461581039528
134,1,4,6,439.8536337622535,22.23379385143172,False,True,Rainy,113,3.2611834813975795
135,2,3,5,729.2374114237822,32.897754674991226,True,False,Rainy,65,5.19219454308714
136,3,3,3,805.7700362422129,34.560164141266306,True,False,Cloudy,118,5.973952388588429
137,4,3,1,193.501711407821,23.10806491617113,False,True,Rainy,125,2.278952746843043
138,4,4,4,613.7408320448243,31.795014663728924,False,False,Rainy,95,3.844417401809862
139,2,4,3,269.1608377058051,33.524028901422184,False,False,Cloudy,75,1.82275297710506
140,1,4,2,421.7437027745122,37.020554363314304,True,True,Sunny,96,5.832827977151596
141,3,1,4,238.40235099983423,20.446154048485123,False,False,Rainy,71,1.2565021241759933
142,2,3,4,226.0261697263853,20.67370351456808,False,True,Cloudy,115,2.91583496168478
143,1,1,4,279.1494761842449,20.995053832602025,True,True,Cloudy,137,5.729830585182615
144,2,3,4,437.51743199365154,25.705868802656948,False,True,Rainy,76,3.462873409806096
145,2,4,1,262.4685526221141,39.2752527508451,True,True,Cloudy,71,5.070367955466021
146,4,2,3,352.5354417316614,27.541320411667023,False,True,Rainy,134,3.50055217213522
147,2,6,2,757.8374900973951,28.79573170095417,False,True,Rainy,133,4.823191369546387
148,1,4,1,849.9971415814584,37.62556499713737,True,True,Rainy,115,8.21679140224539
149,2,4,2,650.1476668620702,21.59228758361634,True,True,Cloudy,118,6.505879491428765
150,1,6,2,385.26565935558415,36.01624160763075,True,True,Rainy,89,5.780598477149657
151,2,6,1,455.4556454701544,23.68915408228236,False,False,Rainy,73,3.0952009800518576
152,3,3,6,587.6734814568067,30.965507295605622,True,True,Cloudy,95,6.396396972648943
153,4,2,3,629.5702350990516,29.794657871660576,True,False,Cloudy,62,5.482750230871547
154,2,5,1,596.968038222237,37.071803147354245,True,False,Sunny,131,4.8616781554774615
155,4,3,5,681.512280565332,39.44246152392104,False,False,Sunny,108,3.732269557244847
156,4,1,5,443.16511588031926,31.99246065583568,True,False,Cloudy,107,4.752179416662856
157,4,3,6,125.0106277816951,32.25378518236511,False,True,Cloudy,145,2.214440874128897
158,3,6,2,753.5309814229529,32.501699518313806,False,False,Sunny,96,4.434072282321043
159,3,3,5,519.101088305024,24.30845251008104,False,True,Rainy,108,4.2286763368764495
160,3,3,3,842.0702723679958,16.51331215676921,True,True,Sunny,85,6.355962285375099
161,4,2,5,303.4122363888114,25.20163115913196,False,True,Sunny,69,3.5026648857972646
162,2,6,1,982.439744578868,15.266216276752548,True,True,Cloudy,85,7.694285926912629
163,3,2,1,259.7913882672177,37.96729499711762,True,False,Sunny,100,3.6564746150501226
164,1,2,3,134.9653162766495,33.53418487742943,True,False,Sunny,97,1.425965053400215
165,1,6,5,566.5570943019106,37.87686910523502,False,False,Cloudy,126,3.3441876626533595
166,1,2,5,864.9148992469262,26.41103331484188,False,False,Sunny,118,4.506514394761105
167,4,5,1,548.840563455828,32.41220866217262,True,True,Cloudy,130,5.567984038666468
168,4,4,1,149.6150238160922,27.94824684181789,False,False,Cloudy,103,1.2501524554453822
169,3,6,4,995.4290642840344,36.90979049531736,True,False,Rainy,73,7.443487704388962
170,4,5,3,224.2657673988402,30.5113639661256,True,True,Sunny,99,3.998149913970708
171,4,3,6,425.0074789842636,27.30059414350029,False,True,Cloudy,102,4.528090864043805
172,2,5,2,949.2502675634624,38.949047452036,False,False,Rainy,63,6.018643901436935
173,4,5,3,639.4138387711666,24.49451918285997,True,False,Sunny,120,5.083156745616121
174,1,6,2,672.280781539805,37.45564732472223,False,False,Sunny,90,4.220173517804103
175,3,5,1,495.1388361085275,32.32226737212713,True,False,Sunny,130,4.313251118877917
176,2,1,6,667.9145103795106,24.71522454285216,True,True,Cloudy,146,5.137397525192151
177,2,6,2,898.9799577700088,33.00865765481291,False,True,Sunny,64,5.4605959831685205
178,3,1,2,974.188220052614,38.00250414993302,True,True,Sunny,88,9.304046170841865
179,2,4,3,452.55361814767866,18.568622865832456,False,True,Cloudy,88,4.187947982724711
180,3,2,5,388.3308895492958,23.3592126132024,False,True,Cloudy,118,3.647458134862947
181,1,5,3,700.9689344887012,21.007022171118,False,False,Sunny,117,4.076074769144729
182,3,4,1,960.165602311744,23.42709508715364,True,False,Cloudy,77,6.261108830528209
183,4,3,4,624.3691771760263,25.01539679066502,True,False,Sunny,106,4.832571094774948
184,1,2,2,508.16015565278633,36.24872185180234,False,False,Cloudy,101,3.296654470024352
185,3,6,3,326.14684161259623,15.313282958021937,False,False,Rainy,145,1.967074167560924
186,4,2,6,627.1733270388638,27.246996237196253,True,False,Rainy,126,4.8807692172050485
187,2,2,2,432.086884683586,20.66072256134104,True,True,Rainy,128,4.913081076363093
188,1,2,6,772.0431324164709,27.273051699079165,True,True,Sunny,77,7.613326809086002
189,4,5,3,254.63269385808093,25.969872142546205,True,False,Rainy,84,3.3936632144249144
190,3,6,3,444.0302800449793,17.55184232927846,True,True,Cloudy,66,5.143328427312088
191,2,1,2,979.1733285675188,16.577105708364847,True,True,Sunny,100,7.750818446470953
192,3,4,4,687.0450030586254,28.11203320941079,True,True,Sunny,135,6.4892414471717
193,2,1,5,331.85283322874653,36.381888409710015,False,False,Cloudy,83,2.5570077747003697
194,2,5,5,170.74001209231983,33.8365903892899,True,False,Cloudy,89,2.4347971809109703
195,3,1,4,640.5135799287998,17.27148618905607,True,False,Sunny,123,4.843244077722541
196,2,3,5,657.2022278236487,23.91215331674227,False,True,Rainy,68,4.959129599634678
197,4,5,6,815.7776924548331,26.685464301754728,False,True,Cloudy,123,5.870261216901122
198,4,2,2,387.4292262756428,19.523580202382163,True,True,Cloudy,130,5.325341987584567
199,3,5,5,178.64417821288936,19.735687217576874,False,True,Cloudy,72,2.733629352922439
200,3,1,5,441.1019090938082,37.704009894500444,False,False,Sunny,113,2.9223390616502574
201,1,4,4,548.5779444898908,21.60432942528486,False,False,Rainy,131,3.862318103796743
202,4,1,6,678.025423158636,24.535231403220173,True,False,Rainy,144,5.268050428487952
203,1,6,5,459.7954685093917,34.86522752898503,True,False,Rainy,73,4.769646825330298
204,3,2,5,238.53015676077945,23.7811393183271,True,False,Sunny,90,4.130999753354506
205,4,1,5,417.1031560585436,17.238899336156145,False,True,Cloudy,145,3.622642619774928
206,4,4,6,405.67331709584,37.13949840985756,True,True,Rainy,145,5.221032149686916
207,4,1,2,427.70457886082414,16.4150372839048,True,False,Cloudy,147,3.709618344992746
208,2,6,6,344.1060398350939,29.615288941561907,False,False,Rainy,93,2.6797370155915203
209,3,4,1,512.891434559916,34.91083057719651,True,False,Cloudy,97,4.099331824797202
210,1,2,1,558.1576457897185,21.349243767166747,True,True,Cloudy,129,4.971757622448449
211,4,4,2,882.2703075268523,22.980835978323483,True,True,Rainy,72,8.450336669357245
212,4,4,4,508.33598271086913,16.666138151094202,False,True,Cloudy,115,3.4870876770096944
213,1,1,3,361.5290167777282,15.988311226665676,True,False,Cloudy,75,3.373468240403467
214,3,5,5,533.9371866117884,29.18760502413297,True,False,Sunny,112,5.33437781119975
215,4,6,2,119.7974588523752,29.482589981778844,True,True,Cloudy,110,3.590659211540868
216,3,1,5,147.60175770048306,24.24876118993226,True,False,Cloudy,96,2.4061384532475976
217,3,1,5,788.8315718688966,23.151335125836432,True,False,Sunny,139,5.930265250228587
218,1,6,6,382.8629701532715,34.947600010289925,False,True,Sunny,100,3.852839784593039
219,3,2,1,843.9759208355285,34.790502827115574,False,False,Sunny,129,4.875339509804008
220,2,2,3,266.6867115198665,25.43513371678872,True,True,Sunny,63,4.908428015758924
221,3,5,5,120.13563116831912,31.8097021773656,False,False,Cloudy,77,1.356553564191609
222,4,2,5,309.9539523526239,37.3704986268783,False,True,Sunny,95,4.637306177964759
223,1,4,5,861.8278170584708,39.51582082220951,False,False,Rainy,88,5.434229607328613
224,1,3,1,701.8376064340463,15.15540989315707,True,True,Cloudy,87,6.555014852743796
225,3,2,6,661.7391018830165,34.28650894524681,True,True,Cloudy,130,5.857116835263223
226,2,1,6,390.7694931278596,37.98639995871804,True,False,Rainy,114,4.13352817389323
227,2,2,6,922.3799919151836,39.05143643845752,True,False,Sunny,135,6.955322572796233
228,2,3,1,478.4364597215494,15.950190938738103,False,True,Cloudy,69,3.50462010331996
229,4,5,2,785.730065809283,34.20882988671856,True,True,Sunny,107,6.71996424870501
230,4,5,4,823.1670736535482,30.98298513092351,True,False,Rainy,108,6.616156967844232
231,1,1,3,409.60478010567846,21.47878717572287,False,True,Sunny,96,3.8012015418539473
232,2,3,6,748.2796176969405,39.78459027747196,True,False,Cloudy,133,4.789213521322089
233,4,1,5,412.48585791232455,33.153643815255336,False,True,Rainy,141,4.02161226789569
234,1,2,1,257.6424519239846,16.044468290335676,True,True,Cloudy,83,4.073356204880937
235,4,3,6,144.8024849673791,24.49562427769452,False,True,Rainy,60,2.3345124049709134
236,1,6,5,360.5593806999568,36.74149902241047,False,False,Cloudy,86,1.7694820536627185
237,4,4,2,614.1873965815818,31.7989083924821,True,True,Sunny,126,5.807887898701256
238,4,3,6,675.5855535595095,18.8387671279126,True,False,Cloudy,80,5.400477076912477
239,2,1,4,605.447871362405,21.503227237396487,True,False,Sunny,103,5.131104810224829
240,1,3,2,570.6696644383236,39.280459425191,True,True,Cloudy,63,6.168400373967311
241,2,2,6,883.6332515072261,35.57023526007133,False,True,Sunny,93,6.843911566970865
242,4,2,3,895.9531232843511,21.15896796346475,True,True,Cloudy,128,7.4021648625418575
243,3,2,3,832.1139386418744,30.60561973250107,True,True,Sunny,104,7.099552519690713
244,1,2,6,590.8688199722542,35.00835522902101,True,True,Sunny,91,6.665146504255932
245,4,2,1,123.95952109384804,15.16116791374174,True,True,Cloudy,135,4.377402355757927
246,4,6,3,736.8699112554474,16.59608681587977,False,False,Cloudy,99,4.130387749155903
247,3,5,6,738.5366343445459,25.26796222180561,True,False,Rainy,139,5.788588515954423
248,4,5,2,143.45587372652264,36.04452757300804,False,True,Rainy,129,2.746755610092673
249,4,3,4,695.4772405118698,39.99506962907138,True,False,Sunny,75,6.225066951520863
250,2,2,4,621.3830329358756,39.68179895936992,True,True,Sunny,89,6.844826271490218
251,2,1,5,921.5013937250544,27.4076573958141,False,False,Cloudy,134,5.527434464327548
252,3,1,3,126.67485071259884,21.32706611662434,True,True,Sunny,144,3.2980242793129326
253,4,4,6,223.95569739940743,17.726965574887245,False,True,Sunny,80,3.1338446758789966
254,1,4,6,844.6604960323496,30.835209036207782,True,True,Sunny,63,7.1006617271294905
255,3,1,3,326.9867527265846,39.97506060967717,False,False,Rainy,93,2.322200538681244
256,3,1,3,169.56566915445185,34.074814455175016,True,True,Cloudy,90,3.3825365707914328
257,4,2,3,343.4522477960468,28.94567571299219,True,False,Cloudy,62,3.276255508201249
258,1,6,3,314.57363756037154,35.86639998585821,False,False,Sunny,117,2.451174280220998
259,2,1,5,304.3633476447323,35.75334440853118,False,True,Cloudy,64,1.852637008379609
260,3,4,1,158.8953072619646,27.028866203546453,True,False,Cloudy,92,2.817178853253928
261,3,6,1,660.7241836963602,31.569891177871654,False,True,Sunny,92,5.177516287939997
262,4,4,2,889.5727805251078,34.34865430065921,True,False,Rainy,70,6.277105139476141
263,2,3,6,580.8864193858752,16.19334888765365,True,True,Cloudy,128,6.169779047945465
264,4,4,1,236.20899194638292,37.19805757374904,True,False,Cloudy,129,2.9799538977987265
265,1,5,4,988.006197591698,22.134943337665888,True,False,Cloudy,138,6.596698915334376
266,2,5,4,103.69435474884342,33.295638078365926,True,True,Cloudy,105,3.5878612083674555
267,4,5,3,875.5286604838434,39.5789340806645,False,False,Cloudy,63,5.915200729392322
268,2,3,1,367.4061246245782,15.297093447592584,False,False,Rainy,149,1.9801099428542408
269,3,4,4,853.6259327541958,26.614714330923743,False,False,Rainy,114,3.974338838560554
270,1,5,5,851.2749458355597,23.057050533375303,False,True,Sunny,64,6.4939931555443895
271,4,2,1,788.8278755323838,21.95343462297188,False,True,Cloudy,149,4.746431377320096
272,1,4,4,120.03019933094318,25.18476682729045,False,False,Rainy,66,0.0573369474158798
273,1,1,5,277.75353018098525,38.26522141703271,False,True,Sunny,66,3.297436959955601
274,3,4,1,495.1448847681158,20.020013303207733,True,False,Cloudy,62,4.187542000593893
275,1,5,2,571.6957750348099,27.813759040433887,False,False,Rainy,123,3.471376818936643
276,4,3,2,506.89486003642537,32.95236265371646,True,False,Cloudy,113,4.596074276286463
277,4,2,5,614.8392859769408,30.52947944245349,True,True,Rainy,77,6.136592811949492
278,3,3,4,995.8997833599208,26.22908250614158,True,False,Cloudy,87,8.0128764317304
279,3,4,4,461.8057090992596,35.67829963183739,False,True,Cloudy,122,4.540054970338784
280,2,3,4,540.1225019763599,39.15546395606668,False,True,Rainy,115,5.086034475980476
281,1,2,2,574.0073627226682,36.52867206241511,False,False,Sunny,75,4.599838704593484
282,4,1,2,952.4885698654396,26.43693646365871,True,True,Cloudy,96,8.007653890037572
283,4,3,4,840.7403359496893,15.36744737865967,False,True,Rainy,97,5.548022784012231
284,2,5,4,656.4279344033226,36.13282400504454,True,True,Cloudy,134,6.591750881310941
285,2,4,4,311.5263588603422,22.053755909336804,False,True,Sunny,80,3.619018489197194
286,1,5,3,858.2027691615575,37.419473239753074,False,False,Rainy,139,4.445915295658439
287,4,3,1,104.19347000633104,39.44707207558763,True,False,Cloudy,60,3.2604929864197523
288,2,5,2,414.9657173599809,33.80476383140822,False,True,Sunny,107,4.2756978587717125
289,2,1,1,498.6417606553062,18.425276047109616,True,True,Cloudy,109,5.716403397291151
290,1,2,3,635.0203660799939,23.98449299785443,False,True,Rainy,94,5.4737858973792415
291,1,6,6,845.5952887144501,35.539513288359736,False,True,Cloudy,114,5.061553250722168
292,4,1,6,168.2548706228568,18.845505534232306,False,True,Sunny,69,1.950810964303751
293,4,6,5,841.0015269546685,36.92743750468625,True,True,Rainy,86,8.282284225499753
294,2,5,3,938.0990346353652,31.59477869823747,False,True,Cloudy,134,6.349144404404582
295,4,3,5,999.851876351498,16.35332536535622,True,True,Rainy,93,8.803788955056364
296,2,4,6,682.8661163323543,29.521893081349475,True,False,Sunny,132,5.677530703615306
297,3,6,5,346.8450724088809,30.13900192685649,True,False,Rainy,68,3.759527330215805
298,2,1,2,808.0117744787411,35.88632938958263,False,True,Sunny,86,6.688554582197869
299,4,2,2,785.19969821592,17.507395584728354,False,False,Rainy,74,4.089299321260679
300,1,4,3,167.83555311350116,16.779528049176232,False,False,Rainy,117,1.78869039532038
301,3,1,4,505.6075444524562,25.956694812049555,False,True,Sunny,76,4.84016393001847
302,4,1,1,759.4651821033722,18.058494250530373,False,True,Rainy,113,5.22856076348924
303,2,6,3,212.30334498572688,34.31460052350954,False,False,Sunny,103,2.3942666564313027
304,3,4,1,451.1120933972639,37.66791224211069,True,False,Sunny,119,4.2665838508319816
305,1,1,5,598.6901085154249,33.918100528901256,False,False,Cloudy,96,3.045671659558095
306,1,1,1,682.227593555502,16.735959734585602,True,True,Cloudy,131,6.730975415706739
307,2,4,5,482.17583196482656,18.3004109503436,True,False,Rainy,120,4.737557427974689
308,1,5,1,707.5333819920005,16.47760519716812,False,False,Rainy,110,4.60451345984478
309,4,5,1,216.33612171066528,15.08959467217742,True,False,Cloudy,106,3.312679457785837
310,4,6,4,430.47752220494186,24.606533287904604,False,True,Rainy,145,3.991245419484613
311,4,1,6,378.67247638356,23.009182451100948,True,True,Sunny,76,5.777356509584362
312,1,1,5,123.33666172789498,19.566356172599075,True,True,Sunny,96,3.99747050881044
313,4,3,6,648.792728402062,20.804075497973983,False,False,Sunny,99,3.642916320172795
314,4,6,3,171.79720144806416,22.67712882214617,False,True,Sunny,64,3.60272325869899
315,1,2,2,423.725947254904,23.25537627826128,False,True,Sunny,109,4.056430988410392
316,2,1,2,946.6310808655676,16.896914911297078,True,True,Cloudy,74,7.565212961938983
317,2,3,3,704.2506191903433,32.270657259805546,False,False,Rainy,86,3.865539933557934
318,2,2,4,242.5487438742459,29.092556708354174,True,False,Sunny,129,2.5941559671074472
